,날짜,credit_spread,kospi,exchange,fin_index
96,2012-01-01,-0.1000395005648784,-0.6093728981544118,0.0505756758315488,-0.21961224096258047
97,2012-02-01,-0.0693290793516106,-0.1077070364726251,0.158817380659914,-0.00607291172144057
98,2012-03-01,-0.023263447531711,-0.5523597009026678,-0.2187430906234418,-0.26478874635260685
99,2012-04-01,0.0688678161080908,-0.8260549777009518,-0.4584887910436863,-0.4052253175455158
100,2012-05-01,0.2224199221744269,-1.0680968793868433,-0.8038477688901333,-0.5498415753675165
101,2012-06-01,0.253130343387694,-0.943753958089157,-0.5737254804432466,-0.42144969838156987
102,2012-07-01,0.176354290354526,-0.9456300601620125,-0.597906632424563,-0.4557274674106832
103,2012-08-01,0.2224199221744269,-0.2674139954303868,-0.5202144280562967,-0.18840283377075218
104,2012-09-01,0.4373928706672959,0.2577451822430384,0.7024755627298133,0.4658712052133825
105,2012-10-01,0.452748081273929,-0.3243532798419575,0.3070371354976594,0.14514397897654363
106,2012-11-01,0.49881371309383,-0.1108856679079863,0.6376500490895609,0.34185936475846823
107,2012-12-01,0.6523658191601661,0.1070194838932727,0.971084085806353,0.5768231296199305
108,2013-01-01,0.6370106085535315,-0.3167460160974121,0.453739015499193,0.2580012026517708
109,2013-02-01,0.6984314509800658,-0.3411951784131906,0.4256673405366339,0.26096787103450303
110,2013-03-01,0.6984314509800664,-0.3544142805566511,0.2891901942287441,0.2110691215507198
111,2013-04-01,0.5909449767336306,-0.3768896943418865,0.3628159070437103,0.19229039647848478
112,2013-05-01,0.3913272388473949,0.0694966657118807,0.5369835303527065,0.33260247830399403
113,2013-06-01,0.3145511858142275,-0.3075926334465007,0.0998054911161848,0.0355880144946372
114,2013-07-01,0.1763542903545266,-0.2494611728739761,0.1690483651918807,0.031980494224143736
115,2013-08-01,0.2684855539943265,-0.2778311109232803,0.319921245694396,0.10352522958848075
116,2013-09-01,0.1609990797478921,-0.3302793767997372,0.4703381750712208,0.10035262600645856
117,2013-10-01,0.1456438691412589,-0.0388288337214486,0.3789173567158037,0.161910797378538
118,2013-11-01,0.130288658534625,-0.056388248738927,0.3299618803346641,0.13462076337678738
119,2013-12-01,0.0396929159554869,-0.2972068887943712,0.2373508802457456,-0.006721030864379557
120,2014-01-01,0.0274087474701808,-0.3842811195597948,0.170884394659124,-0.06199599247683001
121,2014-02-01,-0.1092526269288575,-0.4457812248636862,0.2739976308499099,-0.09367874031421126
122,2014-03-01,-0.1292144007174809,-0.3794328199618206,0.5362175558776339,0.00919011173277747
123,2014-04-01,-0.1123236690501838,-0.3375068282414486,0.7527105623548646,0.10096002168774404
124,2014-05-01,-0.0938974163222236,-0.3470431444727155,1.140078067047555,0.23304583541753865
125,2014-06-01,-0.0877553320795708,0.019892831671406,1.324451672936054,0.4188630575092964
126,2014-07-01,0.081151984593397,0.0659096650048523,1.0018160334641069,0.38295922768745205
127,2014-08-01,-0.001766152682423,0.0165588891685039,1.0141937374553889,0.3429954913138233
128,2014-09-01,0.0059114526208935,-0.2757313943465013,0.2865135419867809,0.005564533420391038
129,2014-10-01,0.0903651109573775,-0.4931028996406665,-0.0049580885828707,-0.13589862575538658
130,2014-11-01,0.1487149112625853,-0.4880376161034801,-0.4018422273519988,-0.24705497739763124
131,2014-12-01,0.1487149112625853,-0.5709435929691199,-0.3021561724587373,-0.24146161805509067
132,2015-01-01,0.1609990797478928,-0.3117043930352529,-0.0881480455545095,-0.0796177862806232
133,2015-02-01,0.2224199221744262,-0.3177718844924557,-0.2149559221696254,-0.10343596149588496
134,2015-03-01,0.2469882591450396,-0.1973282369968301,-0.2959132704093939,-0.08208441608706148
135,2015-04-01,0.2669500329336637,0.0641730830964878,-0.3104249449663219,0.006899390354609865
136,2015-05-01,0.2776986803583063,-0.0464803917702318,-0.7612710197229215,-0.1766842437116157
137,2015-06-01,0.2730921171763171,-0.1591579846407257,-0.9120062134580842,-0.2660240269741643
138,2015-07-01,0.2807697224796344,-0.4417305269443699,-1.1629351906935808,-0.4412986650527721
139,2015-08-01,0.2086002326284566,-0.6424891173357151,-1.43886365704264,-0.6242508472499662
140,2015-09-01,0.1241465742919723,-0.4729636873949688,-1.064482234705617,-0.47109978260287116
141,2015-10-01,0.0243377053488544,-0.1726300619618351,-0.5094019761577934,-0.21923144425692467
142,2015-11-01,-0.0662580372302832,-0.3045352634104389,-0.312216001162189,-0.22766976726763702
143,2015-12-01,-0.1722089904160545,-0.216627260607086,-0.6233741217792815,-0.33740345760080737
144,2016-01-01,-0.2320943117819268,-0.4264657627192034,-0.8174562788329846,-0.4920054511113716
145,2016-02-01,-0.3150124490577473,-0.5056365759276991,-1.0739086889205736,-0.6315192379686733
146,2016-03-01,-0.3426518281496873,-0.4417226839331261,-0.2158421729216764,-0.33340556166816326
147,2016-04-01,-0.3503294334530042,-0.6483023260155869,-0.5067097515869816,-0.5017805036851909
