,date,price,kospi_log_yoy,kospi_log_yoy_z
262,2004-03-01,880.5,0.49691562504934605,1.4786011797857073
263,2004-04-01,862.84,0.3643835394734074,1.0142988906277013
264,2004-05-01,803.84,0.2382665351700659,0.5724706831764594
265,2004-06-01,785.79,0.15951635184403035,0.29658360095786374
266,2004-07-01,735.34,0.030122509929425334,-0.15672441681626734
267,2004-08-01,803.57,0.056443478653090295,-0.06451364402003332
268,2004-09-01,835.09,0.18000831635410997,0.3683735074550565
269,2004-10-01,834.84,0.06492509705423366,-0.03479982172332537
270,2004-11-01,878.06,0.0978896374961149,0.08068550789851422
271,2004-12-01,895.92,0.09994071633773327,0.08787109316466697
272,2005-01-01,932.7,0.0946135210585366,0.06920822407772798
273,2005-02-01,1011.36,0.13525050001706962,0.21157256002641153
274,2005-03-01,965.68,0.09234258845661092,0.06125242076402032
275,2005-04-01,911.3,0.05464287737556539,-0.07082172625825191
276,2005-05-01,970.21,0.18811229851143807,0.39676434919418474
277,2005-06-01,1008.16,0.2491925850348098,0.6107481307968575
278,2005-07-01,1111.29,0.41294380439347744,1.1844210317418913
279,2005-08-01,1083.33,0.2987306094899136,0.7842956763207752
280,2005-09-01,1221.01,0.3798941606116877,1.0686375578981238
281,2005-10-01,1158.11,0.3273045552624172,0.8843993483847633
282,2005-11-01,1297.44,0.39043344276616576,1.1055600345130598
283,2005-12-01,1379.37,0.431531028899907,1.249538024732122
284,2006-01-01,1399.83,0.4060224739260576,1.1601733971704067
285,2006-02-01,1371.59,0.3046746910828766,0.8051196954898794
286,2006-03-01,1359.6,0.34211330142908913,0.9362791231190554
287,2006-04-01,1419.73,0.44334984016909207,1.290943101122207
288,2006-05-01,1317.7,0.3061305286400442,0.8102199601352117
289,2006-06-01,1295.15,0.2504996313479326,0.6153271321200559
290,2006-07-01,1297.82,0.15516443108249245,0.28133743046989895
291,2006-08-01,1352.74,0.22209253441873944,0.515807984924561
292,2006-09-01,1371.41,0.11616102255690208,0.14469601428226844
293,2006-10-01,1364.55,0.16403533795021286,0.31241505478774817
294,2006-11-01,1432.21,0.0988256136172625,0.0839645316440287
295,2006-12-01,1434.46,0.03916159857806356,-0.12505759792311605
296,2007-01-01,1360.23,-0.028696997580496486,-0.36278796637351807
297,2007-02-01,1417.34,0.03281122464466346,-0.14730498912256684
298,2007-03-01,1452.55,0.06613009371955147,-0.030578332959276228
299,2007-04-01,1542.24,0.08276919236448421,0.027713751986006882
300,2007-05-01,1700.91,0.25527560939195837,0.6320589109128897
301,2007-06-01,1743.6,0.297325422822559,0.7793728579442909
302,2007-07-01,1933.27,0.3985269359457888,1.1339141300081503
303,2007-08-01,1873.24,0.32553738676780775,0.8782083918793294
304,2007-09-01,1946.48,0.35018320550316595,0.9645505784319086
305,2007-10-01,2064.85,0.4142328805954145,1.1889370780174593
306,2007-11-01,1906.0,0.2857880994006372,0.738953923523424
307,2007-12-01,1897.13,0.27955374609130423,0.7171129896819014
308,2008-01-01,1624.68,0.17765707021664134,0.36013634013624085
309,2008-02-01,1711.62,0.1886584149959889,0.3986775699272772
310,2008-03-01,1703.99,0.15965192728592825,0.29705856509770395
311,2008-04-01,1825.47,0.16860158307125772,0.3284120720635603
312,2008-05-01,1852.02,0.08511353334071803,0.03592672831624499
313,2008-06-01,1674.92,-0.04018653843970288,-0.40303950319285925
314,2008-07-01,1594.67,-0.1925460514479589,-0.9368036128974405
315,2008-08-01,1474.24,-0.23952694916685768,-1.1013927255096025
316,2008-09-01,1448.06,-0.2957978835941413,-1.2985278083396214
317,2008-10-01,1113.06,-0.6179446053532587,-2.4271108205778344
318,2008-11-01,1076.07,-0.5716912898463704,-2.265070661187974
319,2008-12-01,1124.47,-0.5230304043240093,-2.0945960139181823
320,2009-01-01,1162.11,-0.33507355499178004,-1.4361230484574758
321,2009-02-01,1063.03,-0.4763169694906333,-1.930943909348061
322,2009-03-01,1206.26,-0.3454478960531677,-1.4724676836631765
323,2009-04-01,1369.36,-0.28749401071950675,-1.2694366854782013
324,2009-05-01,1395.89,-0.2827447306277824,-1.252798438152223
325,2009-06-01,1390.07,-0.1864112973555745,-0.9153116069719512
326,2009-07-01,1557.29,-0.0237196871508214,-0.3453508558330368
327,2009-08-01,1591.85,0.07675425911216127,0.006641516790659
328,2009-09-01,1673.14,0.1444773709427647,0.24389724030250196
329,2009-10-01,1580.69,0.3507484813738744,0.9665309206232742
330,2009-11-01,1555.6,0.3685458079138151,1.028880648370162
331,2009-12-01,1682.77,0.40312943160727865,1.1500381445226968
332,2010-01-01,1602.43,0.3212839087902397,0.8633070979527623
333,2010-02-01,1594.58,0.40548705770248983,1.1582976628742583
334,2010-03-01,1692.85,0.3388888353155073,0.9249827869047532
335,2010-04-01,1741.56,0.2404377858828628,0.5800772689470419
336,2010-05-01,1641.25,0.16192594196090493,0.30502516589918005
337,2010-06-01,1698.29,0.20026775688324605,0.439348808068949
