,date,price,exchange_log_yoy,exchange_log_yoy_z
208,1999-09-01,1216.5,-0.13386528673182596,1.3339732467767522
209,1999-10-01,1199.5,-0.0953480736636294,0.9917210532943206
210,1999-11-01,1159.25,-0.07216517607582862,0.785724904594383
211,1999-12-01,1135.5,-0.057745354429065365,0.6575947727623592
212,2000-01-01,1123.5,-0.0448193349528756,0.5427381108618798
213,2000-02-01,1131.11,-0.07851615243318566,0.842157741134555
214,2000-03-01,1105.25,-0.10450061200455885,1.0730477141191563
215,2000-04-01,1109.75,-0.06855724308610434,0.7536659137872224
216,2000-05-01,1129.5,-0.04910630972547736,0.5808308595955176
217,2000-06-01,1115.03,-0.03738119659852934,0.4766450847986105
218,2000-07-01,1116.75,-0.07481129699089895,0.8092375270107317
219,2000-08-01,1108.75,-0.06270482290177881,0.7016630951585782
220,2000-09-01,1115.15,-0.08698895822961017,0.9174445061360272
221,2000-10-01,1137.5,-0.05307193145464417,0.6160681633154381
222,2000-11-01,1215.5,0.04738227048460786,-0.2765371998338515
223,2000-12-01,1265.0,0.10799903961600776,-0.8151593000441548
224,2001-01-01,1257.0,0.11227911696486359,-0.853190760376624
225,2001-02-01,1253.95,0.10309911754010681,-0.7716200887465756
226,2001-03-01,1331.0,0.18585898568875958,-1.5069990050779034
227,2001-04-01,1317.0,0.17122165802913614,-1.376936181234513
228,2001-05-01,1281.0,0.12586596598867583,-0.9739193518424992
229,2001-06-01,1300.5,0.1538674955268462,-1.2227323926077727
230,2001-07-01,1298.0,0.15040193703180726,-1.1919384980840773
231,2001-08-01,1280.0,0.14362682328987386,-1.1317369062616331
232,2001-09-01,1304.0,0.15644753849263182,-1.2456578665447267
233,2001-10-01,1291.0,0.12658424002153712,-0.9803017155621431
234,2001-11-01,1268.0,0.04228534124099337,-0.23124744300323122
235,2001-12-01,1313.5,0.037623207963974004,-0.18982115035993474
236,2002-01-01,1309.4,0.04084108741674353,-0.21841424454674585
237,2002-02-01,1318.8,0.050423663207928904,-0.3035620868358038
238,2002-03-01,1320.9,-0.007617216965294382,0.212171450680667
239,2002-04-01,1289.0,-0.02148969880409357,0.3354380881180086
240,2002-05-01,1214.3,-0.05347324383696073,0.6196341025976058
241,2002-06-01,1203.0,-0.0779303689140276,0.8369526476615996
242,2002-07-01,1178.0,-0.09700653305250295,1.0064576169869874
243,2002-08-01,1196.9,-0.06712519703433806,0.740941189869189
244,2002-09-01,1222.7,-0.06437493533645444,0.7165032042578002
245,2002-10-01,1224.0,-0.053292927774371,0.6180318691278014
246,2002-11-01,1202.85,-0.052747115076023476,0.6131819441628447
247,2002-12-01,1186.05,-0.10206687194054886,1.0514222430914706
248,2003-01-01,1164.0,-0.11770666771560823,1.190392692489095
249,2003-02-01,1193.65,-0.09970639254501545,1.030447743992561
250,2003-03-01,1251.0,-0.054370090962906126,0.6276032122922703
251,2003-04-01,1214.5,-0.059534254496959704,0.673490392496676
252,2003-05-01,1209.0,-0.004374207444980627,0.1833550583875223
253,2003-06-01,1195.0,-0.006672251609067814,0.2037747770853883
254,2003-07-01,1180.5,0.0021199923140358123,0.12564958243574093
255,2003-08-01,1174.5,-0.018892355780357306,0.31235889114895204
256,2003-09-01,1149.0,-0.062169529301388415,0.6969066396858952
257,2003-10-01,1183.5,-0.03364803411823303,0.4434733429790368
258,2003-11-01,1202.05,-0.0006653083533700865,0.15039891363059998
259,2003-12-01,1192.5,0.0054234855774506485,0.09629575007106975
260,2004-01-01,1171.5,0.006422629656468004,0.0874176608894039
261,2004-02-01,1178.5,-0.012773396276374527,0.25798768551783974
262,2004-03-01,1143.0,-0.09028684667210118,0.9467485357734903
263,2004-04-01,1173.35,-0.034469564073623005,0.4507732072954378
264,2004-05-01,1160.05,-0.04133046399503293,0.5117370689125403
265,2004-06-01,1154.5,-0.03447883557106035,0.45085559099046735
266,2004-07-01,1166.5,-0.011930265064083123,0.25049587902889886
267,2004-08-01,1151.85,-0.019473179654305284,0.317519914729077
268,2004-09-01,1151.5,0.002173441411984278,0.12517465007290016
269,2004-10-01,1119.5,-0.05559399291522915,0.6384784313027511
270,2004-11-01,1048.5,-0.13666786122580277,1.3588760679196836
271,2004-12-01,1035.2,-0.1414572990158609,1.4014335495913917
272,2005-01-01,1026.5,-0.13213002148886233,1.3185542097185257
273,2005-02-01,1004.5,-0.1597525381211966,1.5639994575401384
274,2005-03-01,1017.5,-0.11630774647806064,1.177962305555022
275,2005-04-01,997.1,-0.16276711853385706,1.5907860985371247
276,2005-05-01,1007.5,-0.14099109279892197,1.3972909835111307
277,2005-06-01,1035.5,-0.10878294795891108,1.1110992437303655
278,2005-07-01,1023.3,-0.1309751133687751,1.308292048832932
279,2005-08-01,1038.5,-0.10359198112849555,1.064973897619299
280,2005-09-01,1043.5,-0.09848499274348477,1.0195947583299496
281,2005-10-01,1043.4,-0.07039754545051657,0.7700182786318911
282,2005-11-01,1037.5,-0.010546598237121785,0.2382010381291191
283,2005-12-01,1007.5,-0.02712262992579806,0.3854905939606667
284,2006-01-01,959.87,-0.06711237783343815,0.7408272823645387
285,2006-02-01,971.0,-0.03391871596366425,0.4458785392005464
286,2006-03-01,971.6,-0.046159720188732045,0.5546483647598214
287,2006-04-01,943.2,-0.055572716611585804,0.6382893765656328
288,2006-05-01,945.7,-0.06330189979937106,0.7069685381436878
289,2006-06-01,948.75,-0.08749435212579915,0.921935281967525
290,2006-07-01,955.15,-0.06891958188304859,0.7568855456909737
291,2006-08-01,961.3,-0.07724610824439626,0.8308725163010975
292,2006-09-01,946.25,-0.09782892176559699,1.0137651119621116
