date,fin_index,real_index,gap,top_regime,bottom_regime
2010-12-01,0.4762615788565103,0.2676983810070305,0.20856319784947985,False,False
2011-01-01,0.6102447953806848,2.0849458878153206,-1.474701092434636,False,True
2011-02-01,0.5246315468444106,-0.2519225710169378,0.7765541178613484,False,False
2011-03-01,0.5348411966635389,0.1419923461812825,0.3928488504822564,False,False
2011-04-01,0.4842567975819438,0.6491997141555529,-0.1649429165736091,False,False
2011-05-01,0.7231757968738272,0.970155557396983,-0.24697976052315584,False,False
2011-06-01,0.8072534956645531,0.7857398119565496,0.02151368370800344,False,False
2011-07-01,0.7363856153832464,0.3252543795376479,0.4111312358455985,False,False
2011-08-01,0.562102308959961,0.7499698905417462,-0.18786758158178518,False,False
2011-09-01,-0.2164276116949415,0.6419171365626949,-0.8583447482576364,False,False
2011-10-01,0.0183638745860753,0.5593005895929065,-0.5409367150068312,False,False
2011-11-01,-0.1087487657784603,-0.2198153493772092,0.11106658359874891,False,False
2011-12-01,-0.3593855375039234,-0.2321658112104209,-0.12721972629350248,False,False
2012-01-01,-0.2196122409625804,-0.650061908497119,0.4304496675345386,False,False
2012-02-01,-0.0060729117214405,0.8829561731820842,-0.8890290849035247,False,False
2012-03-01,-0.2647887463526068,-0.6267847074864933,0.3619959611338865,False,False
2012-04-01,-0.4052253175455158,-0.2730789042825358,-0.13214641326298,False,False
2012-05-01,-0.5498415753675165,-0.1326919300451908,-0.41714964532232574,False,False
2012-06-01,-0.4214496983815698,-0.6013045327042185,0.17985483432264865,False,False
2012-07-01,-0.4557274674106832,0.1189474034220521,-0.5746748708327353,False,False
2012-08-01,-0.1884028337707521,-0.8700094515054576,0.6816066177347055,False,False
2012-09-01,0.4658712052133825,-0.218847075625836,0.6847182808392185,False,False
2012-10-01,0.1451439789765436,-0.4065585911760543,0.5517025701525979,False,False
2012-11-01,0.3418593647584682,0.0374258334873836,0.3044335312710846,False,False
2012-12-01,0.5768231296199305,-0.1833532717915383,0.7601764014114688,False,False
2013-01-01,0.2580012026517708,-0.6655343171449027,0.9235355197966735,False,False
2013-02-01,0.260967871034503,-0.6502819831709954,0.9112498542054983,False,False
