,date,통계표,계정항목,금융기관 유형코드,단위,변환,value,log_yoy,credit_log_yoy_z
251,2023-12-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,86873960.0,0.02424420820115003,-0.14630194472735894
252,2024-01-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,87232562.0,0.08336347965465052,0.4808747518021997
253,2024-02-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,80913256.0,0.06334042445099186,0.268456815851535
254,2024-03-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,86623817.0,0.021037742409234284,-0.18031827431779537
255,2024-04-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,86930232.0,0.041241368875759576,0.03401528212934215
256,2024-05-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,89871138.0,0.02412357454270264,-0.14758170710492505
257,2024-06-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,87217014.0,0.027672750299878146,-0.10992968142766466
258,2024-07-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,90054571.0,0.05294313402584905,0.15815541833129595
259,2024-08-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,88498992.0,0.047746679948048154,0.10302796459150962
260,2024-09-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,89098987.0,0.03535469322330442,-0.028434502830401342
261,2024-10-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,91062376.0,0.037398469480052654,-0.006752759980084029
262,2024-11-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,89563030.0,0.025661933719622,-0.13126176602758816
263,2024-12-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,92138198.0,0.058831269530674746,0.22062069037950768
264,2025-01-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,87469896.0,0.002717009808790749,-0.37467683571152205
265,2025-02-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,85743877.0,0.05798701099424264,0.21166423224194691
266,2025-03-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,89494059.0,0.032597442338140326,-0.05768526081750824
267,2025-04-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,89835960.0,0.0328794746841794,-0.05469327342060005
268,2025-05-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,92978038.0,0.03398647040252101,-0.042949523867665616
269,2025-06-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,90800961.0,0.04027044269024316,0.023715049013560457
270,2025-07-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,94958632.0,0.05302551310974124,0.15902935064521617
271,2025-08-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,91516719.0,0.033530514782931675,-0.04778660545252661
272,2025-09-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,95364571.0,0.06795917114843064,0.31745556405303954
273,2025-10-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,92592210.0,0.016660290591055116,-0.22675720536420227
274,2025-11-01,7.5.1. 신용카드,전체 이용금액,합계,백만원,원자료,93619698.0,0.044298186834119235,0.06644404760430513
