,date,retail,card,production,card_num,real_index
50,2008-02-01,0.0733383214021614,0.9870689250811044,0.7629827724325284,1.2064403525508764,0.6443585775502269
51,2008-03-01,0.2362082917685253,1.7454512871462564,1.214121261668874,1.4236886636047492,1.0116331762709674
52,2008-04-01,0.5249086781899968,0.8695177717255974,1.1088969544430516,2.1077762508830897,1.0408175479791304
53,2008-05-01,0.0589004891449927,0.6136144635858797,0.806695035281188,0.6959033441779879,0.5067848094360382
54,2008-06-01,-0.5829243942786799,1.3756917873482897,0.1384295779145745,1.7931720076817983,0.3799790270503129
55,2008-07-01,0.1797743998471757,1.169560005958732,0.1643210804251156,1.6271890449202222,0.5808233352372562
56,2008-08-01,-0.0891701129345807,0.435523517542054,-0.4359753944160252,0.4516820767413262,-0.02718090340297193
57,2008-09-01,-0.7556751703857225,2.036461693921665,-0.1299590804353382,2.869964001750509,0.5225261990050089
58,2008-11-01,-1.200906325471081,-0.0371675239404315,-2.6112727703997307,0.1270900476766439,-1.2557392780009018
59,2008-12-01,-1.2399002485367503,0.6405513396124238,-4.137099149892406,1.880547702525285,-1.3721499591201007
60,2009-01-01,-0.939979740042565,-0.7663903315617361,-3.607296195567786,-0.2078550075158739,-1.678132868383052
61,2009-01-01,1.040747137444202,-0.7663903315617361,-3.607296195567786,-0.2078550075158739,-1.0178905758874628
62,2009-02-01,-1.3944805686017034,-0.3587685280610553,-2.4642291770295346,0.7704075076004013,-1.2176300852871884
63,2009-03-01,-1.2603895939989702,0.1855374276517541,-2.4283420315992754,1.5855799372328907,-0.9343909810519744
64,2009-04-01,-1.159337824875477,-0.3510680108529855,-1.5228966988630634,0.2706450419764089,-0.9074820027256095
65,2009-05-01,-0.1892904998755728,-0.6010279711780662,-1.7355579991331072,0.363013758423355,-0.6812852017953451
66,2009-06-01,0.69875364633581,0.1175157975158259,-0.2277101064119051,1.5775261564122578,0.4395215056293156
67,2009-07-01,-0.2869816097575562,-0.5728237252947923,-0.7319124155619463,0.4661942099176266,-0.35740292766936177
68,2009-08-01,-0.4204159599419377,-0.0115090186755953,-0.6500793815557125,2.1509276728932583,-0.00026200479627291884
69,2009-09-01,0.5735559460000127,-0.2514967392358739,0.6581190184061113,1.398455021356901,0.6017180351555459
70,2009-11-01,1.009694077603162,0.7579653780446837,1.6791320656461273,1.9822607410020827,1.3529797342575574
71,2009-12-01,1.4376632716039384,0.1868048949189187,3.5262618106272345,1.0284210262482578,1.8571793476049203
72,2010-01-01,0.4651572144255163,0.0297718289853031,2.5028146244702305,1.4492771247842902,1.235832105260181
73,2010-01-01,0.2164629541334554,0.0297718289853031,2.5028146244702305,1.4492771247842902,1.152934018496161
74,2010-02-01,1.292703045966524,0.0646347541712308,2.315805073398425,1.1554403209599071,1.406181885643506
75,2010-03-01,0.8547645858907671,0.4278961065985653,2.6025948682146653,1.4963876065084445,1.473167103552979
76,2010-04-01,0.7200384903293617,0.1190656934197129,1.252459170388145,1.2620560283636848,0.8876861738697351
77,2010-05-01,0.1761939372875297,0.4817387363543385,2.054471077668775,1.7755405284195802,1.119768215781088
78,2010-06-01,0.1891221654959438,-0.1867791893223985,1.2586588405844867,0.8307131248862966,0.5899159912874599
79,2010-07-01,0.9652893048240287,0.0436830371199269,0.9868498184661536,1.0156868957015024,0.8272746965669656
80,2010-08-01,0.9559859572231586,0.753303362165901,0.6653966200732832,1.0918594964075736,0.8479880021943931
81,2010-09-01,0.3506551235664518,-0.168324483833077,-0.3475708484678194,0.4222680216755084,0.04335201467328272
82,2010-11-01,0.55644874571208,0.5785955192427984,0.4868461756189531,1.8518341326474663,0.7528365824253885
83,2010-12-01,0.1450879305049617,0.062762729550222,0.5095189301673226,0.7642010377232245,0.3560295814363359
84,2011-01-01,1.16942471402438,1.4344684098736156,1.4662309240722395,1.1209795243949527,1.3044598684103013
85,2011-01-01,0.0554377486020696,1.4344684098736156,1.4662309240722395,1.1209795243949527,0.9331308799361978
86,2011-02-01,-0.5990352682997183,0.6134198900644657,-0.785627776404991,0.3319026917203267,-0.30400058460410434
87,2011-03-01,0.3827595192625588,-0.2135996573067776,0.2449564788410292,0.1271461531531368,0.19482974867558922
88,2011-04-01,0.4982025795818676,0.5583084670892853,0.0624235380114739,0.3643665508194116,0.3406545421825633
89,2011-05-01,0.5563737195229145,1.2035905077164115,-0.3302150176913193,1.0706150393735012,0.4544204917921839
90,2011-06-01,0.4785299585991209,0.8148815668646042,0.0092756793919078,0.4097491708046196,0.3667070022752135
91,2011-07-01,0.1934128709807769,0.3614393203804107,0.0173385554310884,0.0671860572120767,0.141688038402703
92,2011-08-01,0.3007315591588445,0.7409121030673805,0.3622731555382069,0.7117474063880966,0.46311148980826333
93,2011-09-01,0.0426393980959669,0.810631320449082,0.3638366230133195,0.5327210869277077,0.35938407493256036
94,2011-11-01,-0.1591297873628893,-0.1151811698740883,-0.0626834888727117,-0.3169347295470318,-0.145957075315387
95,2011-12-01,-0.0412696286662385,0.0738853249593392,-0.6757238424659553,-0.1268163574844134,-0.2478196624649103
96,2012-01-01,-0.1210622940969295,-0.2048743048744051,-1.2443016296237024,0.4367267061604582,-0.4164792410258684
97,2012-01-01,-0.221496956268801,-0.2048743048744051,-1.2443016296237024,0.4367267061604582,-0.44995746174982565
98,2012-02-01,0.4138603966130776,0.5579040871491848,0.9129760849077708,1.419785694524398,0.7718937907858799
99,2012-03-01,-0.2712531573846252,-0.2827505175716573,-0.7562428553583468,0.0287720850381473,-0.384828409669909
100,2012-04-01,-0.4073650793610199,0.232409201073393,-0.4527509074509165,0.6345393183416891,-0.14221390903479844
101,2012-05-01,-0.034683773294331,-0.0461573670354147,-0.1573701229283856,0.5835044348270726,0.025539879224370787
102,2012-06-01,-0.2344049479363181,-0.1998413203899443,-0.90618516700171,0.1783486487465373,-0.38377881691991056
103,2012-07-01,0.1292040095403086,0.3460275526940526,-0.4557533357675603,1.19056850722745,0.14724956791116653
104,2012-08-01,-0.225822213533673,-0.5648584406243069,-1.0187908234445078,-0.2405420878388626,-0.5491044337365886
105,2012-09-01,0.0080030451693602,0.0519889002191239,-0.681270926786398,0.2274162975917382,-0.17785509423720225
106,2012-11-01,0.1679755920347424,0.1275113308272286,-0.3456882640415741,0.189535320213798,-0.00639644882877279
107,2012-12-01,-0.1237657999000701,-0.0434389858473373,-0.1554976876128231,0.027855809149279,-0.09568502528730745
108,2013-01-01,-0.910431926192584,-0.0617887755570375,-0.1610896293373633,0.1986984313715858,-0.3343555758742243
109,2013-01-01,-0.1516038457524578,-0.0617887755570375,-0.1610896293373633,0.1986984313715858,-0.08141288239418232
110,2013-02-01,-0.1976682592164902,-0.4220672831678764,-0.6879277302226366,-0.8962969557198537,-0.5149260362943306
111,2013-03-01,-0.139686090063781,-0.1983346879359988,-0.7577642632648236,-0.3536515959799668,-0.39114783176219586
